symbol,stock_name
002060,粤水电
002061,浙江交科
002062,宏润建设
002063,远光软件
002064,华峰化学
002066,瑞泰科技
002068,黑猫股份
002073,软控股份
002075,沙钢股份
002078,太阳纸业
002080,中材科技
002081,金螳螂
002082,万邦德
002084,海鸥住工
002087,新野纺织
002088,鲁阳节能
002091,江苏国泰
002093,国脉科技
002095,生意宝
002097,山河智能
002098,浔兴股份
002099,海翔药业
002100,天康生物
002103,广博股份
002105,信隆健康
002106,莱宝高科
002107,沃华医药
002109,兴化股份
002110,三钢闽光
002111,威海广泰
002112,三变科技
002115,三维通信
002117,东港股份
002119,康强电子
002120,韵达股份
002123,梦网科技
002124,天邦股份
002125,湘潭电化
002126,银轮股份
002127,南极电商
002128,露天煤业
002129,中环股份
002130,沃尔核材
002131,利欧股份
002132,恒星科技
002133,广宇集团
002134,天津普林
002135,东南网架
002137,实益达
002138,顺络电子
002139,拓邦股份
002140,东华科技
002142,宁波银行
002145,中核钛白
002146,荣盛发展
002149,西部材料
002150,通润装备
002152,广电运通
002154,报喜鸟
002155,湖南黄金
002156,通富微电
002157,正邦科技
002158,汉钟精机
002159,三特索道
002161,远望谷
002162,悦心健康
002164,宁波东力
002165,红宝丽
002167,东方锆业
002169,智光电气
002170,芭田股份
002171,楚江新材
002173,创新医疗
002176,江特电机
002178,延华智能
002179,中航光电
002181,粤传媒
002182,云海金属
002184,海得控制
002185,华天科技
002187,广百股份
002189,中光学
002191,劲嘉股份
002193,如意集团
002195,二三四五
002197,证通电子
002198,嘉应制药
002201,九鼎新材
002203,海亮股份
002204,大连重工
002206,海利得
002207,准油股份
002208,合肥城建
002209,达意隆
002212,天融信
002214,大立科技
002215,诺普信
002216,三全食品
002218,拓日新能
002221,东华能源
002222,福晶科技
002223,鱼跃医疗
002225,濮耐股份
002226,江南化工
002228,合兴包装
002230,科大讯飞
002232,启明信息
002233,塔牌集团
002234,民和股份
002236,大华股份
002237,恒邦股份
002239,奥特佳
002241,歌尔股份
002242,九阳股份
002243,力合科创
002244,滨江集团
002246,北化股份
002248,华东数控
002250,联化科技
002252,上海莱士
002253,川大智胜
002254,泰和新材
002258,利尔化学
002262,恩华药业
002263,大东南
002265,西仪股份
002266,浙富控股
002268,卫士通
002270,华明装备
002271,东方雨虹
002272,川润股份
002273,水晶光电
002274,华昌化工
002276,万马股份
002278,神开股份
002280,联络互动
002281,光迅科技
002282,博深股份
002283,天润工业
002285,世联行
002287,奇正藏药
002288,超华科技
002290,禾盛新材
002291,星期六
002293,罗莱生活
002295,精艺股份
002296,辉煌科技
002298,中电兴发
002299,圣农发展
002300,太阳电缆
002301,齐心集团
002302,西部建设
002303,美盈森
002304,洋河股份
002306,中科云网
002307,北新路桥
002309,中利集团
002311,海大集团
002312,川发龙蟒
002314,南山控股
002315,焦点科技
002317,众生药业
002318,久立特材
002320,海峡股份
002322,理工环科
002324,普利特
002326,永太科技
002327,富安娜
002328,新朋股份
002330,得利斯
002332,仙琚制药
002334,英威腾
002335,科华数据
002337,赛象科技
002338,奥普光电
002340,格林美
002342,巨力索具
002344,海宁皮城
002346,柘中股份
002347,泰尔股份
002349,精华制药
002351,漫步者
002352,顺丰控股
002353,杰瑞股份
002355,兴民智通
002360,同德化工
002362,汉王科技
002364,中恒电气
002365,永安药业
002367,康力电梯
002368,太极股份
002370,亚太药业
002371,北方华创
002372,伟星新材
002373,千方科技
002375,亚厦股份
002377,国创高新
002379,宏创控股
002380,科远智慧
002381,双箭股份
002382,蓝帆医疗
002384,东山精密
002385,大北农
002386,天原股份
002387,维信诺
002388,新亚制程
002389,航天彩虹
002391,长青股份
002392,北京利尔
002394,联发股份
002395,双象股份
002396,星网锐捷
002398,垒知集团
002399,海普瑞
002401,中远海科
002402,和而泰
002404,嘉欣丝绸
002406,远东传动
002408,齐翔腾达
002409,雅克科技
002411,延安必康
002413,雷科防务
002414,高德红外
002415,海康威视
002416,爱施德
002417,深南股份
002419,天虹股份
002421,达实智能
002422,科伦药业
002423,中粮资本
002425,凯撒文化
002428,云南锗业
002429,兆驰股份
002430,杭氧股份
002432,九安医疗
002434,万里扬
002436,兴森科技
002438,江苏神通
002439,启明星辰
002440,闰土股份
002441,众业达
002442,龙星化工
002443,金洲管道
002444,巨星科技
002446,盛路通信
002449,国星光电
002452,长高集团
002453,华软科技
002455,百川股份
002457,青龙管业
002458,益生股份
002459,晶澳科技
002460,赣锋锂业
002461,珠江啤酒
002462,嘉事堂
002463,沪电股份
002466,天齐锂业
002467,二六三
002469,三维化学
002472,双环传动
002474,榕基软件
002475,立讯精密
002478,常宝股份
002479,富春环保
002481,双塔食品
002483,润邦股份
002484,江海股份
002485,希努尔
002487,大金重工
002489,浙江永强
002490,山东墨龙
002492,恒基达鑫
002493,荣盛石化
002495,佳隆股份
002497,雅化集团
002498,汉缆股份
002500,山西证券
002503,搜于特
002506,协鑫集成
002507,涪陵榨菜
002508,老板电器
002511,中顺洁柔
002513,蓝丰生化
002515,金字火腿
002517,恺英网络
002519,银河电子
002520,日发精机
002522,浙江众成
002524,光正眼科
002526,山东矿机
002528,英飞拓
002530,金财互联
002531,天顺风能
002532,天山铝业
002533,金杯电工
002534,杭锅股份
002537,海联金汇
002538,司尔特
002539,云图控股
002540,亚太科技
002541,鸿路钢构
002543,万和电气
002545,东方铁塔
002546,新联电子
002548,金新农
002549,凯美特气
002551,尚荣医疗
002552,宝鼎科技
002553,南方轴承
002555,三七互娱
002556,辉隆股份
002557,洽洽食品
002559,亚威股份
002560,通达股份
002562,兄弟科技
002564,天沃科技
002566,益盛药业
002567,唐人神
002568,百润股份
002571,德力股份
002572,索菲亚
002574,明牌珠宝
002576,通达动力
002578,闽发铝业
002579,中京电子
002581,未名医药
002582,好想你
002584,西陇科学
002585,双星新材
002588,史丹利
002590,万安科技
002593,日上集团
002595,豪迈科技
002597,金禾实业
002598,山东章鼓
002600,领益智造
002601,龙佰集团
002602,世纪华通
002603,以岭药业
002605,姚记科技
002606,大连电瓷
002607,中公教育
002608,江苏国信
002610,爱康科技
002611,东方精工
002613,北玻股份
002614,奥佳华
002616,长青集团
002617,露笑科技
002620,瑞和股份
002622,融钰集团
002623,亚玛顿
002624,完美世界
002625,光启技术
002626,金达威
002628,成都路桥
002631,德尔未来
002632,道明光学
002634,棒杰股份
002636,金安国纪
002637,赞宇科技
002639,雪人股份
002641,永高股份
002643,万润股份
002644,佛慈制药
002645,华宏科技
002647,仁东控股
002648,卫星石化
002649,博彦科技
002650,加加食品
002651,利君股份
002653,海思科
002655,共达电声
002658,雪迪龙
002660,茂硕电源
002661,克明食品
002663,普邦股份
002664,长鹰信质
002666,德联集团
002667,鞍重股份
002669,康达新材
002671,龙泉股份
002673,西部证券
002675,东诚药业
002676,顺威股份
002677,浙江美大
002678,珠江钢琴
002681,奋达科技
002683,宏大爆破
002686,亿利达
002687,乔治白
002689,远大智能
002690,美亚光电
002693,双成药业
002695,煌上煌
002697,红旗连锁
002698,博实股份
002701,奥瑞金
002702,海欣食品
002705,新宝股份
002706,良信股份
002708,光洋股份
002712,思美传媒
002714,牧原股份
002715,登云股份
002717,岭南股份
002721,金一文化
002723,金莱特
002724,海洋王
002726,龙大肉食
002727,一心堂
002729,好利来
002730,电光科技
002732,燕塘乳业
002733,雄韬股份
002734,利民股份
002735,王子新材
002736,国信证券
002737,葵花药业
002738,中矿资源
002740,爱迪尔
002742,三圣股份
002743,富煌钢构
002746,仙坛股份
002747,埃斯顿
002749,国光股份
002751,易尚展示
002753,永东股份
002755,奥赛康
002756,永兴材料
002757,南兴股份
002758,浙农股份
002760,凤形股份
002761,浙江建投
002763,汇洁股份
002767,先锋电子
002768,国恩股份
002771,真视通
002773,康弘药业
002775,文科园林
002777,久远银海
002778,中晟高科
002780,三夫户外
002782,可立克
002785,万里石
002787,华源控股
002788,鹭燕医药
002790,瑞尔特
002791,坚朗五金
002793,罗欣药业
002796,世嘉科技
002797,第一创业
002798,帝欧家居
002799,环球印务
002801,微光股份
002802,洪汇新材
002803,吉宏股份
002806,华锋股份
002807,江阴银行
002809,红墙股份
002810,山东赫达
002812,恩捷股份
002815,崇达技术
002817,黄山胶囊
002818,富森美
002819,东方中科
002821,凯莱英
002822,中装建设
002824,和胜股份
002825,纳尔股份
002827,高争民爆
002829,星网宇达
002831,裕同科技
002832,比音勒芬
002833,弘亚数控
002835,同为股份
002837,英维克
002838,道恩股份
002839,张家港行
002840,华统股份
002841,视源股份
002843,泰嘉股份
002845,同兴达
002846,英联股份
002847,盐津铺子
002849,威星智能
002851,麦格米特
002853,皮阿诺
002855,捷荣技术
002857,三晖电气
002859,洁美科技
002860,星帅尔
002862,实丰文化
002864,盘龙药业
002866,传艺科技
002867,周大生
002869,金溢科技
002871,伟隆股份
002873,新天药业
002876,三利谱
002877,智能自控
002878,元隆雅图
002879,长缆科技
002880,卫光生物
002882,金龙羽
002883,中设股份
002884,凌霄泵业
002886,沃特股份
002887,绿茵生态
002889,东方嘉盛
002891,中宠股份
002892,科力尔
002895,川恒股份
002896,中大力德
002897,意华股份
002899,英派斯
002901,大博医疗
002903,宇环数控
002906,华阳集团
002907,华森制药
002908,德生科技
002909,集泰股份
002911,佛燃能源
002912,中新赛克
002913,奥士康
002915,中欣氟材
002916,深南电路
002917,金奥博
002918,蒙娜丽莎
002919,名臣健康
002921,联诚精密
600000,浦发银行
600006,东风汽车
600007,中国国贸
600008,首创环保
600010,包钢股份
600012,皖通高速
600015,华夏银行
600017,日照港
600019,宝钢股份
600021,上海电力
600022,山东钢铁
600025,华能水电
600027,华电国际
600029,南方航空
600030,中信证券
600031,三一重工
600035,楚天高速
600036,招商银行
600038,中直股份
600039,四川路桥
600048,保利地产
600050,中国联通
600052,浙江广厦
600054,黄山旅游
600055,万东医疗
600056,中国医药
600057,厦门象屿
600058,五矿发展
600060,海信视像
600061,国投资本
600062,华润双鹤
600063,皖维高新
600066,宇通客车
600071,凤凰光学
600073,上海梅林
600075,新疆天业
600077,宋都股份
600080,金花股份
600082,海泰发展
600085,同仁堂
600088,中视传媒
600089,特变电工
600095,湘财股份
600097,开创国际
600098,广州发展
600099,林海股份
600101,明星电力
600103,青山纸业
600105,永鼎股份
600107,美尔雅
600109,国金证券
600111,北方稀土
600114,东睦股份
600116,三峡水利
600117,西宁特钢
600119,长江投资
600120,浙江东方
600123,兰花科创
600125,铁龙物流
600127,金健米业
600128,弘业股份
600130,波导股份
600131,国网信通
600132,重庆啤酒
600133,东湖高新
600135,乐凯胶片
600137,浪莎股份
600141,兴发集团
600143,金发科技
600148,长春一东
600149,廊坊发展
600150,中国船舶
600152,维科技术
600153,建发股份
600156,华升股份
600157,永泰能源
600158,中体产业
600159,大龙地产
600161,天坛生物
600163,中闽能源
600166,福田汽车
600167,联美控股
600169,太原重工
600170,上海建工
600171,上海贝岭
600173,卧龙地产
600176,中国巨石
600178,东安动力
600180,瑞茂通
600183,生益科技
600184,光电股份
600186,莲花健康
600187,国中水务
600188,兖州煤业
600190,锦州港
600193,创兴资源
600195,中牧股份
600196,复星医药
600197,伊力特
600200,江苏吴中
600202,哈空调
600203,福日电子
600206,有研新材
600207,安彩高科
600210,紫江企业
600211,西藏药业
600213,亚星客车
600216,浙江医药
600217,中再资环
600218,全柴动力
600219,南山铝业
600222,太龙药业
600223,鲁商发展
600228,返利科技
600230,沧州大化
600231,凌钢股份
600233,圆通速递
600234,山水文化
600236,桂冠电力
600237,铜峰电子
600243,青海华鼎
600248,陕西建工
600250,南纺股份
600251,冠农股份
600252,中恒集团
600256,广汇能源
600258,首旅酒店
600259,广晟有色
600260,凯乐科技
600261,阳光照明
600262,北方股份
600266,城建发展
600267,海正药业
600269,赣粤高速
600272,开开实业
600273,嘉化能源
600276,恒瑞医药
600277,亿利洁能
600278,东方创业
600280,中央商场
600282,南钢股份
600283,钱江水利
600284,浦东建设
600285,羚锐制药
600288,大恒科技
600293,三峡新材
600295,鄂尔多斯
600298,安琪酵母
600302,标准股份
600305,恒顺醋业
600307,酒钢宏兴
600308,华泰股份
600309,万华化学
600310,桂东电力
600313,农发种业
600315,上海家化
600316,洪都航空
600320,振华重工
600322,天房发展
600323,瀚蓝环境
600325,华发股份
600326,西藏天路
600328,中盐化工
600329,中新药业
600330,天通股份
600332,白云山
600335,国机汽车
600336,澳柯玛
600337,美克家居
600339,中油工程
600340,华夏幸福
600345,长江通信
600346,恒力石化
600348,华阳股份
600351,亚宝药业
600352,浙江龙盛
600354,敦煌种业
600356,恒丰纸业
600358,国旅联合
600360,华微电子
600362,江西铜业
600363,联创光电
600367,红星发展
600368,五洲交通
600370,三房巷
600372,中航电子
600375,汉马科技
600376,首开股份
600378,昊华科技
600379,宝光股份
600380,健康元
600383,金地集团
600388,龙净环保
600389,江山股份
600391,航发科技
600392,盛和资源
600395,盘江股份
600396,金山股份
600397,安源煤业
600399,抚顺特钢
600405,动力源
600406,国电南瑞
600410,华胜天成
600416,湘电股份
600419,天润乳业
600420,国药现代
600421,华嵘控股
600422,昆药集团
600425,青松建化
600426,华鲁恒升
600428,中远海特
600433,冠豪高新
600435,北方导航
600436,片仔癀
600438,通威股份
600444,国机通用
600446,金证股份
600448,华纺股份
600449,宁夏建材
600452,涪陵电力
600455,博通股份
600456,宝钛股份
600458,时代新材
600459,贵研铂业
600461,洪城环境
600466,蓝光发展
600467,好当家
600468,百利电气
600470,六国化工
600475,华光环能
600477,杭萧钢构
600478,科力远
600479,千金药业
600481,双良节能
600483,福能股份
600486,扬农化工
600488,天药股份
600489,中金黄金
600490,鹏欣资源
600491,龙元建设
600495,晋西车轴
600496,精工钢构
600497,驰宏锌锗
600499,科达制造
600500,中化国际
600501,航天晨光
600502,安徽建工
600503,华丽家族
600507,方大特钢
600508,上海能源
600510,黑牡丹
600511,国药股份
600512,腾达建设
600513,联环药业
600517,国网英大
600519,贵州茅台
600521,华海药业
600522,中天科技
600525,长园集团
600527,江南高纤
600529,山东药玻
600531,豫光金铅
600533,栖霞建设
600536,中国软件
600538,国发股份
600539,狮头股份
600540,新赛股份
600545,卓郎智能
600547,山东黄金
600548,深高速
600549,厦门钨业
600551,时代出版
600552,凯盛科技
600556,天下秀
600558,大西洋
600559,老白干酒
600560,金自天正
600562,国睿科技
600563,法拉电子
600565,迪马股份
600566,济川药业
600567,山鹰国际
600570,恒生电子
600572,康恩贝
600575,淮河能源
600577,精达股份
600578,京能电力
600580,卧龙电驱
600582,天地科技
600584,长电科技
600585,海螺水泥
600586,金晶科技
600587,新华医疗
600588,用友网络
600592,龙溪股份
600596,新安股份
600598,北大荒
600600,青岛啤酒
600603,广汇物流
600605,汇通能源
600606,绿地控股
600610,中毅达
600611,大众交通
600612,老凤祥
600616,金枫酒业
600618,氯碱化工
600620,天宸股份
600622,光大嘉宝
600624,复旦复华
600628,新世界
600630,龙头股份
600635,大众公用
600637,东方明珠
600639,浦东金桥
600641,万业企业
600643,爱建集团
600645,中源协和
600648,外高桥
600650,锦江在线
600653,申华控股
600655,豫园股份
600657,信达地产
600658,电子城
600661,昂立教育
600663,陆家嘴
600665,天地源
600667,太极实业
600668,尖峰集团
600673,东阳光
600675,中华企业
600678,四川金顶
600681,百川能源
600683,京投发展
600685,中船防务
600688,上海石化
600690,海尔智家
600691,阳煤化工
600693,东百集团
600696,岩石股份
600698,湖南天雁
600699,均胜电子
600702,舍得酒业
600704,物产中大
600705,中航产融
600707,彩虹股份
600710,苏美达
600712,南宁百货
600713,南京医药
600715,文投控股
600717,天津港
600719,大连热电
600720,祁连山
600723,首商股份
600725,云维股份
600727,鲁北化工
600728,佳都科技
600730,中国高科
600731,湖南海利
600732,爱旭股份
600735,新华锦
600737,中粮糖业
600739,辽宁成大
600740,山西焦化
600742,一汽富维
600744,华银电力
600745,闻泰科技
600746,江苏索普
600748,上实发展
600749,西藏旅游
600750,江中药业
600753,东方银星
600755,厦门国贸
600757,长江传媒
600759,洲际油气
600760,中航沈飞
600761,安徽合力
600763,通策医疗
600764,中国海防
600765,中航重机
600769,祥龙电业
600771,广誉远
600774,汉商集团
600776,东方通信
600778,友好集团
600779,水井坊
600780,通宝能源
600782,新钢股份
600784,鲁银投资
600787,中储股份
600789,鲁抗医药
600790,轻纺城
600792,云煤能源
600794,保税科技
600796,钱江生化
600798,宁波海运
600800,渤海化学
600801,华新水泥
600802,福建水泥
600803,新奥股份
600805,悦达投资
600808,马钢股份
600809,山西汾酒
600810,神马股份
600812,华北制药
600815,厦工股份
600817,宏盛科技
600819,耀皮玻璃
600820,隧道股份
600821,金开新能
600823,世茂股份
600825,新华传媒
600827,百联股份
600829,人民同泰
600831,广电网络
600834,申通地铁
600836,上海易连
600837,海通证券
600839,四川长虹
600841,上柴股份
600844,丹化科技
600845,宝信软件
600846,同济科技
600847,万里股份
600848,上海临港
600850,电科数字
600853,龙建股份
600855,航天长峰
600858,银座股份
600860,京城股份
600862,中航高科
600863,内蒙华电
600865,百大集团
600866,星湖科技
600867,通化东宝
600869,远东股份
600871,石化油服
600872,中炬高新
600874,创业环保
600875,东方电气
600876,洛阳玻璃
600879,航天电子
600881,亚泰集团
600882,妙可蓝多
600884,杉杉股份
600885,宏发股份
600886,国投电力
600887,伊利股份
600889,南京化纤
600893,航发动力
600895,张江高科
600900,长江电力
600903,贵州燃气
600908,无锡银行
600909,华安证券
600917,重庆燃气
600919,江苏银行
600926,杭州银行
600936,广西广电
600939,重庆建工
600959,江苏有线
600961,株冶集团
600963,岳阳林纸
600966,博汇纸业
600967,内蒙一机
600970,中材国际
600971,恒源煤电
600975,新五丰
600977,中国电影
600980,北矿科技
600982,宁波能源
600984,建设机械
600985,淮北矿业
600987,航民股份
600988,赤峰黄金
600992,贵绳股份
600993,马应龙
600995,文山电力
600997,开滦股份
600998,九州通
600999,招商证券
601000,唐山港
601001,晋控煤业
601002,晋亿实业
601003,柳钢股份
601005,重庆钢铁
601006,大秦铁路
601008,连云港
601009,南京银行
601011,宝泰隆
601012,隆基股份
601016,节能风电
601018,宁波港
601019,山东出版
601028,玉龙股份
601058,赛轮轮胎
601086,国芳集团
601088,中国神华
601099,太平洋
601100,恒立液压
601106,中国一重
601108,财通证券
601116,三江购物
601117,中国化学
601118,海南橡胶
601126,四方股份
601128,常熟银行
601137,博威合金
601139,深圳燃气
601155,新城控股
601158,重庆水务
601163,三角轮胎
601166,兴业银行
601168,西部矿业
601169,北京银行
601177,杭齿前进
601186,中国铁建
601198,东兴证券
601200,上海环境
601208,东材科技
601211,国泰君安
601216,君正集团
601218,吉鑫科技
601222,林洋能源
601225,陕西煤业
601226,华电重工
601228,广州港
601229,上海银行
601231,环旭电子
601233,桐昆股份
601258,庞大集团
601288,农业银行
601311,骆驼股份
601318,中国平安
601326,秦港股份
601328,交通银行
601336,新华保险
601360,三六零
601368,绿城水务
601369,陕鼓动力
601377,兴业证券
601388,怡球资源
601390,中国中铁
601398,工商银行
601515,东风股份
601519,大智慧
601555,东吴证券
601567,三星医疗
601579,会稽山
601595,上海电影
601600,中国铝业
601601,中国太保
601607,上海医药
601608,中信重工
601611,中国核建
601616,广电电气
601618,中国中冶
601619,嘉泽新能
601628,中国人寿
601636,旗滨集团
601666,平煤股份
601668,中国建筑
601669,中国电建
601677,明泰铝业
601688,华泰证券
601699,潞安环能
601717,郑煤机
601727,上海电气
601766,中国中车
601788,光大证券
601789,宁波建工
601798,蓝科高新
601799,星宇股份
601801,皖新传媒
601808,中海油服
601811,新华文轩
601818,光大银行
601857,中国石油
601858,中国科传
601866,中远海发
601872,招商轮船
601877,正泰电器
601878,浙商证券
601881,中国银河
601882,海天精工
601886,江河集团
601888,中国中免
601890,亚星锚链
601898,中煤能源
601899,紫金矿业
601900,南方传媒
601908,京运通
601918,新集能源
601919,中远海控
601928,凤凰传媒
601933,永辉超市
601939,建设银行
601949,中国出版
601952,苏垦农发
601965,中国汽研
601966,玲珑轮胎
601968,宝钢包装
601969,海南矿业
601985,中国核电
601988,中国银行
601991,大唐发电
601992,金隅集团
601996,丰林集团
601997,贵阳银行
601998,中信银行
601999,出版传媒
603000,人民网
603002,宏昌电子
603005,晶方科技
603008,喜临门
603010,万盛股份
603012,创力集团
603016,新宏泰
603017,中衡设计
603018,华设集团
603019,中科曙光
603021,山东华鹏
603022,新通联
603025,大豪科技
603026,石大胜华
603027,千禾味业
603028,赛福天
603030,全筑股份
603033,三维股份
603035,常熟汽饰
603036,如通股份
603038,华立股份
603039,泛微网络
603040,新坐标
603041,美思德
603043,广州酒家
603050,科林电气
603058,永吉股份
603060,国检集团
603066,音飞储存
603067,振华股份
603076,乐惠国际
603078,江化微
603079,圣达生物
603081,大丰实业
603085,天成自控
603086,先达股份
603088,宁波精达
603089,正裕工业
603096,新经典
603099,长白山
603100,川仪股份
603103,横店影视
603108,润达医疗
603111,康尼机电
603113,金能科技
603117,万林物流
603118,共进股份
603126,中材节能
603127,昭衍新药
603128,华贸物流
603129,春风动力
603131,上海沪工
603136,天目湖
603139,康惠制药
603158,腾龙股份
603160,汇顶科技
603165,荣晟环保
603166,福达股份
603168,莎普爱思
603177,德创环保
603179,新泉股份
603180,金牌厨柜
603181,皇马科技
603183,建研院
603186,华正新材
603189,网达软件
603197,保隆科技
603198,迎驾贡酒
603200,上海洗霸
603203,快克股份
603208,江山欧派
603218,日月股份
603223,恒通股份
603226,菲林格尔
603227,雪峰科技
603228,景旺电子
603229,奥翔药业
603232,格尔软件
603233,大参林
603238,诺邦股份
603258,电魂网络
603260,合盛硅业
603266,天龙股份
603269,海鸥股份
603277,银都股份
603283,赛腾股份
603288,海天味业
603289,泰瑞机器
603298,杭叉集团
603299,苏盐井神
603300,华铁应急
603303,得邦照明
603305,旭升股份
603308,应流股份
603309,维力医疗
603311,金海高科
603313,梦百合
603315,福鞍股份
603318,水发燃气
603319,湘油泵
603321,梅轮电梯
603323,苏农银行
603326,我乐家居
603329,上海雅仕
603331,百达精工
603333,尚纬股份
603335,迪生力
603336,宏辉果蔬
603337,杰克股份
603338,浙江鼎力
603345,安井食品
603357,设计总院
603359,东珠生态
603360,百傲化学
603363,傲农生物
603365,水星家纺
603367,辰欣药业
603368,柳药股份
603369,今世缘
603378,亚士创能
603380,易德龙
603383,顶点软件
603385,惠达卫浴
603386,广东骏亚
